timestamp,station_code,weather_type,severity,temperature,humidity,wind_speed,visibility_km
2025-09-07 13:00:00,XFE,Dense_Fog,low,18,30,16,8
2025-09-07 13:00:00,TZU,Heavy_Rain,high,26,73,21,1
2025-09-07 13:00:00,RXK,Dense_Fog,low,40,64,15,3
2025-09-07 13:00:00,VPP,Dense_Fog,medium,23,82,18,3
2025-09-07 13:00:00,OAR,Clear,low,15,75,22,10
2025-09-07 13:00:00,XUT,Heavy_Rain,low,35,31,25,7
2025-09-07 13:00:00,KOK,Heavy_Rain,medium,35,67,19,7
2025-09-07 13:00:00,MDV,Heavy_Rain,medium,31,35,14,2
2025-09-07 13:00:00,CES,Light_Rain,low,39,81,21,4
2025-09-07 13:00:00,MDS,Clear,low,25,54,12,10
2025-09-07 13:00:00,ZPK,Heavy_Rain,low,27,71,25,7
2025-09-07 13:00:00,IEX,Light_Rain,medium,22,48,14,6
2025-09-07 13:00:00,SFZ,Clear,low,33,41,17,10
2025-09-07 13:00:00,PBH,Light_Rain,high,43,57,9,4
2025-09-07 13:00:00,DBZ,Heavy_Rain,high,30,63,12,5
2025-09-07 13:00:00,XVD,Heavy_Rain,low,40,43,20,8
2025-09-07 13:00:00,KPU,Dense_Fog,low,39,43,24,4
2025-09-07 13:00:00,ESS,Dense_Fog,medium,16,44,21,2
2025-09-07 13:00:00,UKW,Clear,low,25,47,25,10
2025-09-07 13:00:00,JDI,Dense_Fog,medium,34,57,21,7
2025-09-07 13:00:00,XGO,Clear,low,40,33,5,10
2025-09-07 13:00:00,OXM,Heavy_Rain,medium,34,63,5,4
2025-09-07 13:00:00,EFT,Heavy_Rain,low,40,56,13,1
2025-09-07 13:00:00,PWY,Light_Rain,medium,29,87,11,3
2025-09-07 13:00:00,WTN,Light_Rain,medium,41,67,6,2
2025-09-07 13:00:00,MFG,Clear,low,37,75,8,10
2025-09-07 13:00:00,IVA,Light_Rain,medium,33,47,6,2
2025-09-07 13:00:00,QUJ,Dense_Fog,high,43,51,13,5
2025-09-07 13:00:00,TDR,Clear,low,45,80,8,10
2025-09-07 13:00:00,EEF,Light_Rain,low,24,32,13,8
2025-09-07 13:00:00,IMO,Heavy_Rain,low,24,43,14,6
2025-09-07 13:00:00,QFP,Clear,low,43,46,15,10
2025-09-07 13:00:00,YGR,Heavy_Rain,high,15,86,19,1
2025-09-07 13:00:00,LBB,Clear,low,42,84,6,10
2025-09-07 13:00:00,ZAR,Clear,low,39,64,15,10
2025-09-07 13:00:00,PJA,Dense_Fog,low,17,30,20,7
2025-09-07 13:00:00,JQY,Dense_Fog,high,37,33,13,7
2025-09-07 13:00:00,YQM,Dense_Fog,medium,39,84,12,6
2025-09-07 13:00:00,FFP,Clear,low,19,74,20,10
2025-09-07 13:00:00,TXT,Heavy_Rain,high,21,90,11,8
2025-09-07 13:00:00,XMG,Clear,low,31,74,21,10
2025-09-07 13:00:00,EXX,Clear,low,22,62,9,10
2025-09-07 13:00:00,UNA,Clear,low,29,40,13,10
2025-09-07 13:00:00,BPA,Heavy_Rain,medium,20,35,19,1
2025-09-07 13:00:00,UND,Clear,low,23,75,5,10
2025-09-07 13:00:00,GNC,Light_Rain,high,23,75,13,7
2025-09-07 13:00:00,NCQ,Clear,low,17,47,17,10
2025-09-07 13:00:00,YRO,Light_Rain,low,19,70,17,1
2025-09-07 13:00:00,XUW,Clear,low,30,77,19,10
2025-09-07 13:00:00,WHV,Clear,low,19,48,8,10
2025-09-07 13:00:00,ZOB,Dense_Fog,medium,27,56,7,4
2025-09-07 13:00:00,QPZ,Clear,low,18,61,16,10
2025-09-07 13:00:00,WKK,Clear,low,25,56,21,10
2025-09-07 13:00:00,TUJ,Clear,low,20,41,15,10
2025-09-07 13:00:00,LNT,Clear,low,31,32,22,10
2025-09-07 13:00:00,AWS,Clear,low,34,43,11,10
2025-09-07 13:00:00,VZB,Heavy_Rain,medium,15,77,5,5
2025-09-07 13:00:00,UBV,Dense_Fog,medium,43,46,16,3
2025-09-07 13:00:00,BCN,Clear,low,43,69,20,10
2025-09-07 13:00:00,MQV,Dense_Fog,high,40,47,5,5
2025-09-07 13:00:00,HGD,Clear,low,18,64,21,10
2025-09-07 13:00:00,OMD,Light_Rain,high,43,41,18,3
2025-09-07 13:00:00,VYY,Light_Rain,medium,29,36,10,6
2025-09-07 13:00:00,ROO,Heatwave,high,47,72,8,8
2025-09-07 13:00:00,VJX,Light_Rain,medium,37,51,19,1
2025-09-07 13:00:00,PAH,Light_Rain,low,20,54,13,3
2025-09-07 13:00:00,XFO,Dense_Fog,medium,38,43,13,5
2025-09-07 13:00:00,QXU,Clear,low,20,61,20,10
2025-09-07 13:00:00,RRG,Light_Rain,medium,20,60,9,8
2025-09-07 13:00:00,GFA,Heavy_Rain,medium,22,50,19,3
2025-09-07 13:00:00,CKK,Dense_Fog,low,33,47,18,8
2025-09-07 13:00:00,ZSY,Clear,low,35,48,20,10
2025-09-07 13:00:00,PMW,Heavy_Rain,high,21,43,24,4
2025-09-07 13:00:00,MZQ,Clear,low,44,66,23,10
2025-09-07 13:00:00,WEQ,Clear,low,38,33,15,10
2025-09-07 13:00:00,ZYP,Clear,low,37,45,11,10
2025-09-07 13:00:00,KHT,Clear,low,41,40,22,10
2025-09-07 13:00:00,ICD,Clear,low,34,64,16,10
2025-09-07 13:00:00,OVZ,Heavy_Rain,low,17,31,5,5
2025-09-07 13:00:00,QDS,Clear,low,38,52,21,10
2025-09-07 13:00:00,UCA,Clear,low,40,74,16,10
2025-09-07 13:00:00,DSO,Light_Rain,low,34,58,7,5
2025-09-07 13:00:00,CGX,Light_Rain,low,40,51,24,5
2025-09-07 13:00:00,EHT,Clear,low,17,77,19,10
2025-09-07 13:00:00,LTC,Light_Rain,low,33,43,19,7
2025-09-07 13:00:00,XHL,Light_Rain,low,40,77,22,6
2025-09-07 13:00:00,PQN,Heavy_Rain,high,26,30,13,4
2025-09-07 13:00:00,DQD,Clear,low,31,79,24,10
2025-09-07 13:00:00,VKX,Dense_Fog,low,27,46,7,5
2025-09-07 13:00:00,EWT,Light_Rain,low,42,73,11,7
2025-09-07 13:00:00,PPB,Light_Rain,low,44,69,14,8
2025-09-07 13:00:00,ZWM,Dense_Fog,high,37,45,21,1
2025-09-07 13:00:00,IKD,Light_Rain,medium,26,76,21,4
2025-09-07 13:00:00,DKQ,Clear,low,20,30,5,10
2025-09-07 13:00:00,XGL,Clear,low,40,54,7,10
2025-09-07 13:00:00,SYR,Dense_Fog,medium,37,82,11,6
2025-09-07 13:00:00,KEB,Clear,low,17,75,21,10
2025-09-07 13:00:00,LDH,Heavy_Rain,medium,32,58,6,2
2025-09-07 13:00:00,ZSH,Clear,low,15,76,14,10
2025-09-07 13:00:00,CSN,Clear,low,20,87,12,10
2025-09-07 13:00:00,YAI,Dense_Fog,medium,17,81,11,4
2025-09-07 13:00:00,ATO,Dense_Fog,medium,31,85,7,1
2025-09-07 13:00:00,LSR,Clear,low,21,55,17,10
2025-09-07 13:00:00,DID,Light_Rain,low,43,82,14,1
2025-09-07 13:00:00,KFI,Light_Rain,low,23,42,11,2
2025-09-07 13:00:00,MXI,Clear,low,34,47,21,10
2025-09-07 13:00:00,ZTM,Clear,low,36,70,20,10
2025-09-07 13:00:00,CXC,Light_Rain,high,17,75,10,4
2025-09-07 13:00:00,QTE,Clear,low,34,31,9,10
2025-09-07 13:00:00,LPS,Clear,low,39,83,22,10
2025-09-07 13:00:00,KKU,Clear,low,27,40,25,10
2025-09-07 13:00:00,KUF,Dense_Fog,high,40,34,12,6
2025-09-07 13:00:00,KYI,Clear,low,29,50,23,10
2025-09-07 13:00:00,UWE,Clear,low,22,55,17,10
2025-09-07 13:00:00,HKK,Dense_Fog,low,28,47,9,6
2025-09-07 13:00:00,AVX,Clear,low,32,79,22,10
2025-09-07 13:00:00,VUG,Clear,low,40,52,18,10
2025-09-07 13:00:00,MKT,Clear,low,34,60,14,10
2025-09-07 13:00:00,YDJ,Heatwave,medium,44,42,12,8
2025-09-07 13:00:00,TUF,Heavy_Rain,low,36,59,9,6
2025-09-07 13:00:00,EAC,Light_Rain,medium,37,86,8,5
2025-09-07 13:00:00,SFP,Clear,low,18,72,17,10
2025-09-07 13:00:00,TXJ,Clear,low,21,65,12,10
2025-09-07 13:00:00,VKZ,Heavy_Rain,medium,39,51,19,6
2025-09-07 13:00:00,AOA,Light_Rain,high,37,35,6,4
2025-09-07 13:00:00,IXJ,Light_Rain,medium,16,64,9,1
2025-09-07 13:00:00,RPW,Dense_Fog,medium,18,33,9,2
2025-09-07 13:00:00,QEA,Light_Rain,medium,16,69,13,3
2025-09-07 13:00:00,WEI,Light_Rain,medium,32,54,6,4
2025-09-07 13:00:00,VOO,Clear,low,29,80,5,10
2025-09-07 13:00:00,BBJ,Dust_Storm,medium,43,85,7,5
2025-09-07 14:00:00,HZP,Heatwave,low,46,37,18,4
2025-09-07 14:00:00,SCB,Clear,low,26,78,24,10
2025-09-07 14:00:00,CPX,Light_Rain,low,25,38,8,8
2025-09-07 14:00:00,MRT,Heavy_Rain,medium,29,68,6,8
2025-09-07 14:00:00,ARY,Clear,low,30,32,5,10
2025-09-07 14:00:00,AJM,Heatwave,medium,43,59,19,3
2025-09-07 14:00:00,OZR,Clear,low,20,48,11,10
2025-09-07 14:00:00,KXK,Heavy_Rain,medium,40,61,25,6
2025-09-07 14:00:00,UOI,Clear,low,17,85,7,10
2025-09-07 14:00:00,QOU,Heavy_Rain,medium,32,81,6,2
2025-09-07 14:00:00,FMG,Light_Rain,low,45,56,25,1
2025-09-07 14:00:00,MKC,Dense_Fog,medium,30,61,8,7
2025-09-07 14:00:00,JDC,Light_Rain,low,31,43,14,6
2025-09-07 14:00:00,QXH,Clear,low,29,35,16,10
2025-09-07 14:00:00,XWW,Clear,low,20,41,23,10
2025-09-07 14:00:00,HVR,Light_Rain,low,40,40,15,7
2025-09-07 14:00:00,KYU,Clear,low,41,69,25,10
2025-09-07 14:00:00,IXO,Clear,low,43,66,22,10
2025-09-07 14:00:00,DXE,Clear,low,18,58,20,10
2025-09-07 14:00:00,XFE,Dense_Fog,low,22,71,22,3
2025-09-07 14:00:00,TZU,Heavy_Rain,medium,43,72,15,8
2025-09-07 14:00:00,RXK,Dense_Fog,low,43,77,11,6
2025-09-07 14:00:00,VPP,Dense_Fog,high,41,85,25,8
2025-09-07 14:00:00,OAR,Clear,low,20,67,17,10
2025-09-07 14:00:00,XUT,Heavy_Rain,high,20,45,8,5
2025-09-07 14:00:00,KOK,Clear,low,23,67,24,10
2025-09-07 14:00:00,MDV,Heavy_Rain,medium,42,85,16,6
2025-09-07 14:00:00,CES,Clear,low,37,51,13,10
2025-09-07 14:00:00,MDS,Clear,low,33,82,15,10
2025-09-07 14:00:00,ZPK,Heavy_Rain,high,19,79,11,4
2025-09-07 14:00:00,IEX,Clear,low,23,87,14,10
2025-09-07 14:00:00,SFZ,Light_Rain,medium,37,80,14,4
2025-09-07 14:00:00,PBH,Light_Rain,low,18,30,18,3
2025-09-07 14:00:00,DBZ,Heatwave,medium,49,82,15,6
2025-09-07 14:00:00,XVD,Dense_Fog,medium,15,55,10,3
2025-09-07 14:00:00,KPU,Dense_Fog,low,42,54,13,3
2025-09-07 14:00:00,ESS,Clear,low,40,85,22,10
2025-09-07 14:00:00,UKW,Clear,low,24,30,21,10
2025-09-07 14:00:00,JDI,Dense_Fog,medium,17,82,15,4
2025-09-07 14:00:00,XGO,Clear,low,45,83,15,10
2025-09-07 14:00:00,OXM,Light_Rain,medium,36,69,11,6
2025-09-07 14:00:00,EFT,Heavy_Rain,high,25,76,22,3
2025-09-07 14:00:00,PWY,Heavy_Rain,high,17,44,23,4
2025-09-07 14:00:00,WTN,Heavy_Rain,medium,41,78,6,1
2025-09-07 14:00:00,MFG,Clear,low,44,77,22,10
2025-09-07 14:00:00,IVA,Dense_Fog,medium,36,48,11,6
2025-09-07 14:00:00,QUJ,Heavy_Rain,low,30,59,24,4
2025-09-07 14:00:00,TDR,Clear,low,44,62,12,10
2025-09-07 14:00:00,EEF,Light_Rain,medium,44,51,10,1
2025-09-07 14:00:00,IMO,Clear,low,39,61,8,10
2025-09-07 14:00:00,QFP,Clear,low,35,87,6,10
2025-09-07 14:00:00,YGR,Light_Rain,low,19,53,7,8
2025-09-07 14:00:00,LBB,Light_Rain,medium,43,70,11,7
2025-09-07 14:00:00,ZAR,Clear,low,26,39,5,10
2025-09-07 14:00:00,PJA,Dense_Fog,medium,45,76,23,2
2025-09-07 14:00:00,JQY,Dense_Fog,medium,21,34,8,1
2025-09-07 14:00:00,YQM,Dense_Fog,medium,34,80,15,4
2025-09-07 14:00:00,FFP,Clear,low,18,32,15,10
2025-09-07 14:00:00,TXT,Light_Rain,low,34,63,14,8
2025-09-07 14:00:00,XMG,Clear,low,24,87,25,10
2025-09-07 14:00:00,EXX,Clear,low,34,77,13,10
2025-09-07 14:00:00,UNA,Clear,low,30,80,25,10
2025-09-07 14:00:00,BPA,Heavy_Rain,low,29,34,18,5
2025-09-07 14:00:00,UND,Clear,low,39,88,14,10
2025-09-07 14:00:00,GNC,Light_Rain,medium,18,42,25,5
2025-09-07 14:00:00,NCQ,Clear,low,23,71,16,10
2025-09-07 14:00:00,YRO,Light_Rain,low,27,48,24,2
2025-09-07 14:00:00,XUW,Clear,low,16,77,21,10
2025-09-07 14:00:00,WHV,Clear,low,22,43,22,10
2025-09-07 14:00:00,ZOB,Dense_Fog,medium,24,43,18,1
2025-09-07 14:00:00,QPZ,Dense_Fog,medium,36,46,17,1
2025-09-07 14:00:00,WKK,Clear,low,40,50,22,10
2025-09-07 14:00:00,TUJ,Clear,low,43,70,7,10
2025-09-07 14:00:00,LNT,Clear,low,25,51,13,10
2025-09-07 14:00:00,AWS,Clear,low,19,72,11,10
2025-09-07 14:00:00,VZB,Heavy_Rain,medium,33,80,20,5
2025-09-07 14:00:00,UBV,Dense_Fog,medium,22,38,8,3
2025-09-07 14:00:00,BCN,Clear,low,22,58,16,10
2025-09-07 14:00:00,MQV,Dense_Fog,medium,19,52,23,2
2025-09-07 14:00:00,HGD,Clear,low,36,60,21,10
2025-09-07 14:00:00,OMD,Clear,low,35,49,5,10
2025-09-07 14:00:00,VYY,Light_Rain,low,29,33,21,5
2025-09-07 14:00:00,ROO,Heavy_Rain,low,25,71,14,6
2025-09-07 14:00:00,VJX,Clear,low,16,33,11,10
2025-09-07 14:00:00,PAH,Heavy_Rain,low,41,51,25,8
2025-09-07 14:00:00,XFO,Heatwave,medium,44,64,18,3
2025-09-07 14:00:00,QXU,Clear,low,37,53,25,10
2025-09-07 14:00:00,RRG,Clear,low,37,81,10,10
2025-09-07 14:00:00,GFA,Heavy_Rain,medium,27,80,20,5
2025-09-07 14:00:00,CKK,Clear,low,39,58,14,10
2025-09-07 14:00:00,ZSY,Light_Rain,low,27,35,19,8
2025-09-07 14:00:00,PMW,Light_Rain,high,31,78,13,5
2025-09-07 14:00:00,MZQ,Heavy_Rain,low,28,47,15,8
2025-09-07 14:00:00,WEQ,Clear,low,44,40,7,10
2025-09-07 14:00:00,ZYP,Clear,low,39,47,21,10
2025-09-07 14:00:00,KHT,Clear,low,18,41,12,10
2025-09-07 14:00:00,ICD,Clear,low,21,73,24,10
2025-09-07 14:00:00,OVZ,Heavy_Rain,high,25,33,6,4
2025-09-07 14:00:00,QDS,Light_Rain,low,15,80,22,7
2025-09-07 14:00:00,UCA,Clear,low,16,61,24,10
2025-09-07 14:00:00,DSO,Light_Rain,low,20,59,19,4
2025-09-07 14:00:00,CGX,Clear,low,34,74,9,10
2025-09-07 14:00:00,EHT,Clear,low,27,37,24,10
2025-09-07 14:00:00,LTC,Clear,low,28,75,5,10
2025-09-07 14:00:00,XHL,Light_Rain,medium,18,75,7,2
2025-09-07 14:00:00,PQN,Dense_Fog,high,33,89,13,6
2025-09-07 14:00:00,DQD,Clear,low,30,44,17,10
2025-09-07 14:00:00,VKX,Dense_Fog,high,24,35,25,8
2025-09-07 14:00:00,EWT,Heavy_Rain,medium,18,46,9,2
2025-09-07 14:00:00,PPB,Clear,low,41,45,20,10
2025-09-07 14:00:00,ZWM,Dense_Fog,medium,41,30,14,8
2025-09-07 14:00:00,IKD,Clear,low,22,73,15,10
2025-09-07 14:00:00,DKQ,Dense_Fog,medium,21,41,9,1
2025-09-07 14:00:00,XGL,Clear,low,21,54,11,10
2025-09-07 14:00:00,SYR,Dense_Fog,low,39,65,23,6
2025-09-07 14:00:00,KEB,Light_Rain,low,19,57,13,4
2025-09-07 14:00:00,LDH,Heavy_Rain,low,40,38,6,1
2025-09-07 14:00:00,ZSH,Clear,low,34,67,19,10
2025-09-07 14:00:00,CSN,Clear,low,33,41,14,10
2025-09-07 14:00:00,YAI,Dense_Fog,medium,24,67,19,6
2025-09-07 14:00:00,ATO,Dense_Fog,low,43,72,13,5
2025-09-07 14:00:00,LSR,Clear,low,45,69,13,10
2025-09-07 14:00:00,DID,Heavy_Rain,high,32,35,24,6
2025-09-07 14:00:00,KFI,Light_Rain,low,41,73,8,4
2025-09-07 14:00:00,MXI,Clear,low,41,87,19,10
2025-09-07 14:00:00,ZTM,Light_Rain,medium,39,51,10,8
2025-09-07 14:00:00,CXC,Clear,low,25,73,11,10
2025-09-07 14:00:00,QTE,Clear,low,42,50,23,10
2025-09-07 14:00:00,LPS,Clear,low,17,37,13,10
2025-09-07 14:00:00,KKU,Light_Rain,low,28,61,5,1
2025-09-07 14:00:00,KUF,Clear,low,24,39,13,10
2025-09-07 14:00:00,KYI,Clear,low,38,59,18,10
2025-09-07 14:00:00,UWE,Clear,low,18,83,22,10
2025-09-07 14:00:00,HKK,Clear,low,18,63,21,10
2025-09-07 14:00:00,AVX,Clear,low,22,47,20,10
2025-09-07 14:00:00,VUG,Clear,low,21,67,14,10
2025-09-07 14:00:00,MKT,Dense_Fog,low,26,81,24,1
2025-09-07 14:00:00,YDJ,Clear,low,42,53,17,10
2025-09-07 14:00:00,TUF,Light_Rain,low,17,64,25,3
2025-09-07 14:00:00,EAC,Clear,low,15,90,11,10
2025-09-07 14:00:00,SFP,Clear,low,42,61,24,10
2025-09-07 14:00:00,TXJ,Light_Rain,low,16,30,11,2
2025-09-07 14:00:00,VKZ,Heavy_Rain,medium,32,54,16,4
2025-09-07 14:00:00,AOA,Clear,low,34,84,8,10
2025-09-07 14:00:00,IXJ,Light_Rain,low,43,82,10,2
2025-09-07 14:00:00,RPW,Dense_Fog,low,41,32,9,1
2025-09-07 14:00:00,QEA,Clear,low,31,76,22,10
2025-09-07 14:00:00,WEI,Light_Rain,medium,28,88,19,1
2025-09-07 14:00:00,VOO,Dense_Fog,high,37,34,17,3
2025-09-07 14:00:00,BBJ,Clear,low,41,79,24,10
2025-09-07 15:00:00,HZP,Heatwave,medium,40,35,15,7
2025-09-07 15:00:00,SCB,Light_Rain,low,41,47,15,4
2025-09-07 15:00:00,CPX,Clear,low,44,60,16,10
2025-09-07 15:00:00,MRT,Heavy_Rain,high,45,73,16,7
2025-09-07 15:00:00,ARY,Dense_Fog,medium,33,77,11,5
2025-09-07 15:00:00,AJM,Heatwave,low,47,80,9,7
2025-09-07 15:00:00,OZR,Dense_Fog,medium,15,52,16,4
2025-09-07 15:00:00,KXK,Heavy_Rain,high,44,57,6,8
2025-09-07 15:00:00,UOI,Light_Rain,low,17,67,8,5
2025-09-07 15:00:00,QOU,Dense_Fog,low,26,32,7,7
2025-09-07 15:00:00,FMG,Light_Rain,medium,35,54,21,7
2025-09-07 15:00:00,MKC,Dense_Fog,low,23,78,14,5
2025-09-07 15:00:00,JDC,Clear,low,32,90,23,10
2025-09-07 15:00:00,QXH,Heavy_Rain,low,26,67,5,5
2025-09-07 15:00:00,XWW,Clear,low,35,50,17,10
2025-09-07 15:00:00,HVR,Clear,low,35,45,15,10
2025-09-07 15:00:00,KYU,Clear,low,44,53,11,10
2025-09-07 15:00:00,IXO,Light_Rain,low,32,31,24,4
2025-09-07 15:00:00,DXE,Clear,low,43,56,5,10
2025-09-07 15:00:00,XFE,Dense_Fog,medium,41,41,18,3
2025-09-07 15:00:00,TZU,Light_Rain,high,18,75,24,2
2025-09-07 15:00:00,RXK,Dense_Fog,low,37,81,20,3
2025-09-07 15:00:00,VPP,Dense_Fog,medium,24,56,18,8
2025-09-07 15:00:00,OAR,Clear,low,35,43,23,10
2025-09-07 15:00:00,XUT,Heavy_Rain,medium,21,42,7,6
2025-09-07 15:00:00,KOK,Clear,low,34,37,17,10
2025-09-07 15:00:00,MDV,Heavy_Rain,low,16,63,15,6
2025-09-07 15:00:00,CES,Clear,low,33,82,11,10
2025-09-07 15:00:00,MDS,Heatwave,low,49,44,11,5
2025-09-07 15:00:00,ZPK,Dense_Fog,medium,45,56,12,3
2025-09-07 15:00:00,IEX,Clear,low,42,82,23,10
2025-09-07 15:00:00,SFZ,Light_Rain,high,27,72,7,4
2025-09-07 15:00:00,PBH,Light_Rain,low,37,51,22,5
2025-09-07 15:00:00,DBZ,Clear,low,18,41,25,10
2025-09-07 15:00:00,XVD,Dense_Fog,low,42,85,8,1
2025-09-07 15:00:00,KPU,Light_Rain,low,41,59,22,2
2025-09-07 15:00:00,ESS,Light_Rain,low,20,41,25,2
2025-09-07 15:00:00,UKW,Clear,low,19,57,11,10
2025-09-07 15:00:00,JDI,Clear,low,29,71,14,10
2025-09-07 15:00:00,XGO,Clear,low,43,71,9,10
2025-09-07 15:00:00,OXM,Light_Rain,low,34,66,12,7
2025-09-07 15:00:00,EFT,Cyclone,low,18,86,81,8
2025-09-07 15:00:00,PWY,Light_Rain,high,16,61,16,5
2025-09-07 15:00:00,WTN,Heavy_Rain,high,31,76,7,4
2025-09-07 15:00:00,MFG,Clear,low,23,52,7,10
2025-09-07 15:00:00,IVA,Dense_Fog,low,29,34,10,5
2025-09-07 15:00:00,QUJ,Heavy_Rain,medium,32,35,23,5
2025-09-07 15:00:00,TDR,Clear,low,25,74,9,10
2025-09-07 15:00:00,EEF,Light_Rain,medium,25,66,19,3
2025-09-07 15:00:00,IMO,Dense_Fog,medium,27,77,7,8
2025-09-07 15:00:00,QFP,Clear,low,17,42,19,10
2025-09-07 15:00:00,YGR,Heavy_Rain,low,31,63,8,3
2025-09-07 15:00:00,LBB,Light_Rain,medium,37,70,9,1
2025-09-07 15:00:00,ZAR,Light_Rain,high,36,70,7,4
2025-09-07 15:00:00,PJA,Dense_Fog,low,19,70,22,2
2025-09-07 15:00:00,JQY,Dense_Fog,low,39,42,17,4
2025-09-07 15:00:00,YQM,Dense_Fog,low,29,57,11,2
2025-09-07 15:00:00,FFP,Light_Rain,medium,35,38,19,6
2025-09-07 15:00:00,TXT,Dense_Fog,medium,44,59,20,3
2025-09-07 15:00:00,XMG,Light_Rain,medium,25,32,23,6
2025-09-07 15:00:00,EXX,Clear,low,23,46,6,10
2025-09-07 15:00:00,UNA,Clear,low,27,88,8,10
2025-09-07 15:00:00,BPA,Light_Rain,medium,24,45,17,8
2025-09-07 15:00:00,UND,Clear,low,37,35,14,10
2025-09-07 15:00:00,GNC,Light_Rain,medium,15,43,19,7
2025-09-07 15:00:00,NCQ,Dense_Fog,medium,24,43,12,6
2025-09-07 15:00:00,YRO,Light_Rain,low,36,58,6,8
2025-09-07 15:00:00,XUW,Clear,low,16,42,22,10
2025-09-07 15:00:00,WHV,Clear,low,41,58,16,10
2025-09-07 15:00:00,ZOB,Heatwave,low,45,85,5,4
2025-09-07 15:00:00,QPZ,Clear,low,41,72,15,10
2025-09-07 15:00:00,WKK,Clear,low,17,68,18,10
2025-09-07 15:00:00,TUJ,Clear,low,43,46,9,10
2025-09-07 15:00:00,LNT,Heavy_Rain,low,34,38,22,6
2025-09-07 15:00:00,AWS,Clear,low,19,54,25,10
2025-09-07 15:00:00,VZB,Heavy_Rain,medium,39,66,16,5
2025-09-07 15:00:00,UBV,Clear,low,43,70,19,10
2025-09-07 15:00:00,BCN,Dense_Fog,high,45,53,18,7
2025-09-07 15:00:00,MQV,Dense_Fog,high,26,50,9,3
2025-09-07 15:00:00,HGD,Clear,low,22,67,16,10
2025-09-07 15:00:00,OMD,Heavy_Rain,medium,35,62,10,8
2025-09-07 15:00:00,VYY,Clear,low,16,90,24,10
2025-09-07 15:00:00,ROO,Heavy_Rain,medium,34,63,9,3
2025-09-07 15:00:00,VJX,Clear,low,30,68,11,10
2025-09-07 15:00:00,PAH,Cyclone,medium,33,31,110,1
2025-09-07 15:00:00,XFO,Heatwave,medium,48,34,24,2
2025-09-07 15:00:00,QXU,Dense_Fog,medium,34,30,15,1
2025-09-07 15:00:00,RRG,Clear,low,26,65,20,10
2025-09-07 15:00:00,GFA,Heavy_Rain,low,38,31,25,1
2025-09-07 15:00:00,CKK,Clear,low,32,81,21,10
2025-09-07 15:00:00,ZSY,Light_Rain,medium,16,48,22,2
2025-09-07 15:00:00,PMW,Light_Rain,low,24,80,23,3
2025-09-07 15:00:00,MZQ,Heavy_Rain,medium,20,88,15,4
2025-09-07 15:00:00,WEQ,Clear,low,32,36,7,10
2025-09-07 15:00:00,ZYP,Clear,low,31,36,14,10
2025-09-07 15:00:00,KHT,Clear,low,18,83,12,10
2025-09-07 15:00:00,ICD,Clear,low,23,49,11,10
2025-09-07 15:00:00,OVZ,Heavy_Rain,medium,34,60,19,8
2025-09-07 15:00:00,QDS,Heavy_Rain,medium,25,65,8,4
2025-09-07 15:00:00,UCA,Clear,low,16,87,22,10
2025-09-07 15:00:00,DSO,Clear,low,43,65,15,10
2025-09-07 15:00:00,CGX,Clear,low,23,61,18,10
2025-09-07 15:00:00,EHT,Clear,low,42,33,13,10
2025-09-07 15:00:00,LTC,Clear,low,36,77,10,10
2025-09-07 15:00:00,XHL,Light_Rain,low,37,69,23,2
2025-09-07 15:00:00,PQN,Clear,low,15,78,21,10
2025-09-07 15:00:00,DQD,Dust_Storm,medium,39,44,17,6
2025-09-07 15:00:00,VKX,Light_Rain,low,28,84,18,7
2025-09-07 15:00:00,EWT,Light_Rain,low,16,89,9,3
2025-09-07 15:00:00,PPB,Clear,low,34,87,25,10
2025-09-07 15:00:00,ZWM,Dense_Fog,medium,39,86,23,2
2025-09-07 15:00:00,IKD,Clear,low,41,49,17,10
2025-09-07 15:00:00,DKQ,Light_Rain,medium,17,82,9,1
2025-09-07 15:00:00,XGL,Dense_Fog,low,15,31,21,8
2025-09-07 15:00:00,SYR,Clear,low,22,75,16,10
2025-09-07 15:00:00,KEB,Clear,low,45,88,9,10
2025-09-07 15:00:00,LDH,Light_Rain,medium,36,75,13,3
2025-09-07 15:00:00,ZSH,Light_Rain,medium,39,40,11,6
2025-09-07 15:00:00,CSN,Clear,low,37,54,23,10
2025-09-07 15:00:00,YAI,Dense_Fog,low,44,31,13,7
2025-09-07 15:00:00,ATO,Dense_Fog,low,39,88,13,8
2025-09-07 15:00:00,LSR,Dense_Fog,low,41,58,11,3
2025-09-07 15:00:00,DID,Heavy_Rain,medium,27,61,12,8
2025-09-07 15:00:00,KFI,Heavy_Rain,medium,35,39,11,7
2025-09-07 15:00:00,MXI,Light_Rain,low,29,53,12,3
2025-09-07 15:00:00,ZTM,Heavy_Rain,low,30,48,12,6
2025-09-07 15:00:00,CXC,Clear,low,29,77,13,10
2025-09-07 15:00:00,QTE,Clear,low,28,82,6,10
2025-09-07 15:00:00,LPS,Clear,low,18,67,8,10
2025-09-07 15:00:00,KKU,Dense_Fog,low,26,61,19,7
2025-09-07 15:00:00,KUF,Light_Rain,low,19,37,24,2
2025-09-07 15:00:00,KYI,Dense_Fog,low,22,80,15,4
2025-09-07 15:00:00,UWE,Clear,low,43,67,23,10
2025-09-07 15:00:00,HKK,Clear,low,43,47,6,10
2025-09-07 15:00:00,AVX,Clear,low,31,88,7,10
